ID Registro,Cidade,País,Fonte Energia,Consumo MWh,Custo Unitário USD,Ano,Emissoes CO2 Ton,Perc Energia Renovavel,Residencias Atendidas,Investimento Infra Bilhoes,Emissão CO2,Eficiência Energetica,População Cidade,Indústria Predominante,Clima
6624,Rio de Janeiro,Brasil,Solar,31736,2,2019,190137,"0,1978",548581,449,696816,5495,9559637,Turismo,Frio
6625,Berlim,Alemanha,Eólica,10615,7,2018,489253,"0,3644",752713,3652,769738,7569,14372989,Agronegócio,Frio
6626,Munique,Alemanha,Carvão,17670,12,2023,173062,"0,0776",406079,364,2489277,5522,1080167,Agronegócio,Temperado
6627,Mumbai,Índia,Hidrelétrica,27402,15,2023,124434,"0,8006",165938,3298,4961475,8854,4859743,Tecnologia,Frio
6628,Nova Délhi,Índia,Eólica,37919,24,2016,441687,"0,2845",958361,3968,2330097,8178,1022217,Manufatura,Temperado
6629,Pequim,China,Solar,11753,18,2017,387668,"0,1266",747688,2952,732431,5026,19290416,Mineração,Temperado
6630,Xangai,China,Hidrelétrica,43708,2,2020,389532,"0,2417",267530,3762,9225782,725,2252612,Mineração,Temperado
6631,Tóquio,Japão,Gás Natural,37877,9,2023,154965,"0,6067",846588,3408,2437783,6108,8846405,Mineração,Temperado
6632,Osaka,Japão,Eólica,47747,14,2022,324192,"0,8991",755066,1671,8471558,5003,17316506,Tecnologia,Desértico
6633,Londres,Reino Unido,Nuclear,36863,1,2021,352775,"0,0493",252540,3482,7795882,8521,3701837,Tecnologia,Tropical
6634,Paris,França,Nuclear,37206,16,2019,401459,"0,7501",200807,4531,7707409,6904,10448501,Financeiro,Temperado
6635,Toronto,Canadá,Gás Natural,28062,24,2020,143594,"0,5935",53742,4526,5008367,7367,4411328,Mineração,Mediterrâneo
6636,Vancouver,Canadá,Hidrelétrica,31254,7,2017,479600,"0,7546",25866,371,4970463,9266,1935550,Tecnologia,Temperado
6637,Sydney,Austrália,Nuclear,8702,24,2019,101930,"0,2198",730912,3218,1030509,5139,16467070,Tecnologia,Temperado
6638,Melbourne,Austrália,Solar,18863,13,2016,382474,"0,6751",794715,296,628251,6677,11912938,Mineração,Desértico
6639,Cidade do México,México,Solar,34571,23,2018,47029,"0,6391",598593,214,309044,8396,1379624,Agronegócio,Tropical
6640,Moscou,Rússia,Eólica,6700,11,2022,93512,"0,8417",915650,3424,479036,7692,17812159,Manufatura,Temperado
6641,Nova York,Estados Unidos,Carvão,32897,12,2016,28431,"0,7305",573343,2369,5656687,8234,12644567,Agronegócio,Tropical
6642,Los Angeles,Estados Unidos,Gás Natural,22066,17,2015,95382,"0,8926",755265,1821,1207743,5868,14395925,Agronegócio,Tropical
6643,São Paulo,Brasil,Eólica,37066,19,2023,31392,"0,3658",120281,4026,4322965,7441,9445830,Tecnologia,Mediterrâneo
6644,Rio de Janeiro,Brasil,Eólica,14307,24,2019,245994,"0,4112",541303,2913,3066937,828,9285647,Agronegócio,Desértico
6645,Berlim,Alemanha,Gás Natural,33818,23,2015,484642,"0,5023",374331,4971,5076285,699,11052178,Manufatura,Tropical
6646,Munique,Alemanha,Carvão,17550,2,2016,193630,"0,2922",657613,3693,3117997,674,16595106,Agronegócio,Frio
6647,Mumbai,Índia,Eólica,19661,5,2019,158262,"0,2903",166993,1429,2197054,5734,3178926,Mineração,Tropical
6648,Nova Délhi,Índia,Nuclear,37773,7,2020,67578,"0,5567",248967,223,1906569,6478,9181359,Tecnologia,Mediterrâneo
6649,Pequim,China,Hidrelétrica,32644,16,2023,241502,"0,0666",122634,4555,3940588,7743,11535391,Financeiro,Frio
6650,Xangai,China,Gás Natural,33977,7,2018,142131,"0,4089",186586,2995,8355608,5527,9359393,Mineração,Desértico
6651,Tóquio,Japão,Nuclear,33094,16,2023,396258,"0,5528",236568,142,6427116,7617,18007028,Manufatura,Temperado
6652,Osaka,Japão,Gás Natural,24131,14,2023,185696,"0,8875",606627,3755,5506334,5705,9776489,Financeiro,Frio
6653,Londres,Reino Unido,Gás Natural,34678,1,2019,447532,"0,1106",708324,1582,4739427,6958,1084358,Agronegócio,Temperado
6654,Paris,França,Nuclear,2914,21,2022,27417,"0,5541",908414,2056,40093,7377,9183099,Agronegócio,Mediterrâneo
6655,Toronto,Canadá,Nuclear,29774,25,2017,222589,"0,7895",694058,258,2445675,8884,15898945,Manufatura,Frio
6656,Vancouver,Canadá,Eólica,15391,18,2016,176903,"0,0437",45761,3526,2946627,8348,9115353,Tecnologia,Tropical
6657,Sydney,Austrália,Eólica,9336,21,2015,412142,"0,1765",781156,3681,132926,6528,10279373,Tecnologia,Temperado
6658,Melbourne,Austrália,Solar,31880,9,2022,169201,"0,4863",854282,3809,3132977,9515,8867736,Mineração,Tropical
6659,Cidade do México,México,Solar,41914,23,2018,130437,"0,8445",109147,2526,909671,5172,962759,Tecnologia,Temperado
6660,Moscou,Rússia,Gás Natural,22273,7,2015,16709,"0,1684",725475,2372,4031104,6107,10347904,Turismo,Mediterrâneo
6661,Nova York,Estados Unidos,Eólica,39352,1,2022,424336,"0,7307",207545,4724,6871193,872,19333088,Tecnologia,Desértico
6662,Los Angeles,Estados Unidos,Gás Natural,42103,24,2023,256407,"0,3682",406219,4057,5782465,9298,18909716,Financeiro,Mediterrâneo
6663,São Paulo,Brasil,Hidrelétrica,35443,7,2015,319815,"0,7532",305664,153,493854,7796,15309734,Turismo,Temperado
6664,Rio de Janeiro,Brasil,Hidrelétrica,28953,1,2016,236070,"0,8423",208389,1984,4251005,7638,12852695,Agronegócio,Mediterrâneo
6665,Berlim,Alemanha,Eólica,30539,18,2022,327130,"0,3287",18669,1821,3633874,929,19538861,Tecnologia,Desértico
6666,Munique,Alemanha,Gás Natural,14186,14,2017,352206,"0,5558",181208,1747,1427845,9118,7230646,Mineração,Tropical
6667,Mumbai,Índia,Carvão,40121,22,2018,238921,"0,5688",200013,376,9342646,9642,14416420,Turismo,Frio
6668,Nova Délhi,Índia,Nuclear,18920,17,2022,137182,"0,4819",404636,28,232842,9102,2246337,Tecnologia,Desértico
6669,Pequim,China,Hidrelétrica,37144,24,2020,485928,"0,7733",795584,665,595668,5942,5793343,Financeiro,Mediterrâneo
6670,Xangai,China,Nuclear,32532,24,2017,246105,"0,6035",61592,2184,783274,673,11088193,Mineração,Tropical
6671,Tóquio,Japão,Nuclear,47088,1,2016,44617,"0,5947",906860,1398,6686585,9245,10346477,Financeiro,Mediterrâneo
6672,Osaka,Japão,Eólica,21074,22,2016,448655,"0,3261",598448,4278,2115434,5182,12819806,Agronegócio,Desértico
6673,Londres,Reino Unido,Carvão,36462,8,2016,3055,"0,1802",189594,918,1583855,9001,2979750,Mineração,Mediterrâneo
6674,Paris,França,Eólica,49978,21,2018,286378,"0,7625",864659,706,1040147,6918,15603457,Agronegócio,Tropical
6675,Toronto,Canadá,Hidrelétrica,6046,1,2019,280325,"0,2058",282653,3282,958983,7667,11876371,Manufatura,Temperado
6676,Vancouver,Canadá,Eólica,15292,7,2018,42803,"0,2846",586454,4958,1918058,8582,1073059,Agronegócio,Desértico
6677,Sydney,Austrália,Gás Natural,8128,2,2020,250871,"0,4854",429418,842,1682194,8363,1540783,Turismo,Temperado
6678,Melbourne,Austrália,Nuclear,32752,5,2016,462461,"0,4825",666863,181,267757,7154,9425406,Manufatura,Frio
6679,Cidade do México,México,Solar,11450,8,2019,179909,"0,4095",823949,4201,2320003,6943,1827697,Manufatura,Mediterrâneo
6680,Moscou,Rússia,Hidrelétrica,40024,21,2022,246609,"0,0831",695067,443,416612,6231,8263270,Turismo,Frio
6681,Nova York,Estados Unidos,Gás Natural,38563,8,2015,161579,"0,5373",8757,40,44918,6559,11837076,Tecnologia,Desértico
6682,Los Angeles,Estados Unidos,Solar,37155,16,2016,182875,"0,2198",268857,2357,1269002,6586,11731530,Agronegócio,Frio
6683,São Paulo,Brasil,Solar,18390,18,2019,99051,"0,8627",444138,2382,4105979,727,19796116,Financeiro,Desértico
6684,Rio de Janeiro,Brasil,Hidrelétrica,7667,2,2016,375075,"0,4917",219698,4453,651975,7158,18693045,Financeiro,Desértico
6685,Berlim,Alemanha,Carvão,11725,14,2023,409359,"0,7368",159413,4509,1512317,952,13244768,Manufatura,Temperado
6686,Munique,Alemanha,Carvão,41796,21,2015,62461,"0,3206",579004,4446,614606,8222,12231964,Manufatura,Tropical
6687,Mumbai,Índia,Gás Natural,47438,16,2023,33288,"0,1631",74944,3832,4118952,9608,11946420,Tecnologia,Tropical
6688,Nova Délhi,Índia,Solar,41353,25,2015,165269,"0,1077",321302,35,5208959,9317,8253486,Agronegócio,Frio
6689,Pequim,China,Nuclear,6119,16,2016,324340,"0,7993",123892,2077,22507,6114,19601512,Manufatura,Desértico
6690,Xangai,China,Gás Natural,31590,13,2023,199436,"0,1535",638852,3106,1582588,9423,3774713,Turismo,Tropical
6691,Tóquio,Japão,Hidrelétrica,40723,18,2022,241007,"0,5186",820450,505,9950746,9252,9666817,Tecnologia,Tropical
6692,Osaka,Japão,Carvão,37714,6,2015,385444,"0,2694",491563,1723,8945389,5708,12455509,Turismo,Temperado
6693,Londres,Reino Unido,Gás Natural,23049,25,2016,347728,"0,7986",511539,64,2631786,7534,9578019,Manufatura,Mediterrâneo
6694,Paris,França,Carvão,10476,9,2018,334578,"0,0758",67765,2534,1173127,5984,7043612,Agronegócio,Temperado
6695,Toronto,Canadá,Carvão,32269,1,2023,482616,"0,0856",974473,2041,6802795,6576,8818253,Tecnologia,Frio
6696,Vancouver,Canadá,Gás Natural,8630,24,2022,91535,"0,3017",774640,1817,519544,8681,7196535,Mineração,Tropical
6697,Sydney,Austrália,Eólica,7112,1,2015,70946,"0,8855",445569,1592,1777281,9571,11229968,Tecnologia,Tropical
6698,Melbourne,Austrália,Carvão,23710,14,2023,247672,"0,3627",536240,701,48371,8502,4723170,Mineração,Tropical
6699,Cidade do México,México,Solar,35219,8,2023,397991,"0,3966",563058,2124,1252141,7584,16940921,Turismo,Tropical
6700,Moscou,Rússia,Eólica,13383,9,2015,311012,"0,1156",56980,1762,3325159,8594,13617363,Financeiro,Temperado
6701,Nova York,Estados Unidos,Carvão,4586,12,2020,147287,"0,7188",512635,3882,431711,6974,13704663,Turismo,Desértico
6702,Los Angeles,Estados Unidos,Eólica,26922,11,2023,448948,"0,3368",731663,1656,5277952,6077,16961922,Financeiro,Tropical
6703,São Paulo,Brasil,Solar,16575,1,2022,337785,"0,1946",149814,1918,3606948,6993,11546999,Mineração,Frio
6704,Rio de Janeiro,Brasil,Eólica,12815,8,2016,118390,"0,4823",572669,2702,278661,5218,5146290,Financeiro,Desértico
6705,Berlim,Alemanha,Hidrelétrica,17483,17,2019,143887,"0,4093",108313,4715,679952,7074,18575122,Manufatura,Frio
6706,Munique,Alemanha,Eólica,5140,19,2023,425711,"0,1323",78829,421,120858,896,2434525,Financeiro,Tropical
6707,Mumbai,Índia,Solar,17039,7,2022,320245,"0,4479",187298,77,558628,9774,1893379,Financeiro,Tropical
6708,Nova Délhi,Índia,Eólica,34638,13,2015,65006,"0,8473",194006,2591,4480211,9365,16950094,Mineração,Mediterrâneo
6709,Pequim,China,Gás Natural,4834,25,2021,209884,"0,7611",894350,4013,120534,7784,17084593,Tecnologia,Temperado
6710,Xangai,China,Carvão,14099,6,2017,452355,"0,7206",724938,2204,1556013,7741,2938065,Mineração,Temperado
6711,Tóquio,Japão,Hidrelétrica,38627,7,2017,254551,"0,4605",409586,827,498120,7368,19831038,Financeiro,Mediterrâneo
6712,Osaka,Japão,Solar,40044,6,2018,426729,"0,0694",862907,515,645039,6716,16334126,Turismo,Temperado
6713,Londres,Reino Unido,Solar,13299,13,2022,204826,"0,4438",169277,2423,282123,6342,14605548,Mineração,Desértico
6714,Paris,França,Hidrelétrica,10800,15,2023,85467,"0,7429",373817,2649,1162106,7933,9725605,Turismo,Desértico
6715,Toronto,Canadá,Nuclear,1066,21,2017,326593,"0,7109",963514,1081,204874,9691,2537435,Agronegócio,Tropical
6716,Vancouver,Canadá,Nuclear,39189,6,2020,178218,"0,3001",91990,3503,4216496,6244,10126222,Financeiro,Tropical
6717,Sydney,Austrália,Gás Natural,45692,7,2019,145992,"0,8239",530236,391,418018,9608,8312663,Turismo,Frio
6718,Melbourne,Austrália,Eólica,2513,1,2022,445459,"0,2535",631751,110,516377,9578,11335450,Agronegócio,Frio
6719,Cidade do México,México,Eólica,40212,18,2017,463486,"0,4913",934931,4124,4474715,959,19579257,Agronegócio,Temperado
6720,Moscou,Rússia,Carvão,31178,21,2022,305597,"0,1381",35991,3923,231612,6454,3004617,Mineração,Tropical
6721,Nova York,Estados Unidos,Hidrelétrica,44417,12,2021,459109,"0,6672",927145,4885,4038312,9651,10968711,Tecnologia,Frio
6722,Los Angeles,Estados Unidos,Gás Natural,45957,24,2019,24381,"0,8344",912540,4932,7165979,5954,9449394,Tecnologia,Tropical
6723,São Paulo,Brasil,Nuclear,48989,19,2019,359285,"0,5169",54140,4716,2030302,7778,2833493,Agronegócio,Desértico
6724,Rio de Janeiro,Brasil,Eólica,41305,24,2021,485174,"0,1845",561567,2129,787966,8856,2835669,Mineração,Mediterrâneo
6725,Berlim,Alemanha,Nuclear,36194,15,2019,72979,"0,8189",123858,4267,3483323,7276,4871457,Turismo,Tropical
6726,Munique,Alemanha,Gás Natural,27357,22,2023,139087,"0,1236",241588,3433,5676605,647,13501249,Turismo,Mediterrâneo
6727,Mumbai,Índia,Carvão,17714,19,2023,434032,"0,2334",294770,103,4013351,8478,9793290,Tecnologia,Temperado
6728,Nova Délhi,Índia,Gás Natural,38199,15,2021,374628,"0,7943",916311,445,7977264,6955,12992061,Mineração,Temperado
6729,Pequim,China,Nuclear,2038,17,2021,433715,"0,3635",753113,3385,201371,9373,11869285,Tecnologia,Mediterrâneo
6730,Xangai,China,Gás Natural,9403,16,2018,335823,"0,8221",405076,2319,117096,8008,13459149,Mineração,Frio
6731,Tóquio,Japão,Gás Natural,16334,19,2023,147744,"0,1382",399332,4399,1231768,7241,15908717,Tecnologia,Mediterrâneo
6732,Osaka,Japão,Eólica,9147,24,2021,452884,"0,8146",711948,3094,1644554,9399,4090044,Turismo,Mediterrâneo
6733,Londres,Reino Unido,Hidrelétrica,6853,9,2019,443642,"0,0131",688039,196,80239,540,11674948,Agronegócio,Temperado
6734,Paris,França,Solar,3971,6,2018,166900,"0,6171",875807,56,45271,5717,7497976,Mineração,Tropical
6735,Toronto,Canadá,Hidrelétrica,48300,24,2016,31831,"0,1788",582487,356,10360804,8467,12877640,Agronegócio,Desértico
6736,Vancouver,Canadá,Carvão,31639,11,2017,79506,"0,7716",981462,3741,4286279,8796,15699781,Financeiro,Frio
6737,Sydney,Austrália,Nuclear,36955,21,2020,197861,"0,6622",157526,3979,8171529,7821,11069436,Tecnologia,Desértico
6738,Melbourne,Austrália,Nuclear,44736,8,2021,413784,"0,8631",70762,277,7459709,899,575169,Tecnologia,Tropical
6739,Cidade do México,México,Nuclear,27494,11,2019,123107,"0,8877",525868,2946,1182388,6127,15441568,Manufatura,Desértico
6740,Moscou,Rússia,Nuclear,31637,2,2021,499174,"0,7479",171862,3792,5712287,5609,11754838,Manufatura,Desértico
6741,Nova York,Estados Unidos,Hidrelétrica,2226,9,2020,428713,"0,5232",200504,4568,251666,7394,18557246,Financeiro,Desértico
6742,Los Angeles,Estados Unidos,Solar,21347,18,2020,425197,"0,8384",246272,3597,2778419,8071,8607512,Tecnologia,Frio
6743,São Paulo,Brasil,Eólica,32658,17,2017,472630,"0,1945",388082,633,6738129,910,8516681,Financeiro,Tropical
6744,Rio de Janeiro,Brasil,Solar,2369,1,2018,393962,"0,8527",973425,3661,286765,5712,1453529,Mineração,Tropical
6745,Berlim,Alemanha,Gás Natural,9876,14,2018,152753,"0,3827",955621,3068,2131092,9236,10254619,Financeiro,Frio
6746,Munique,Alemanha,Solar,49493,24,2022,7286,"0,5634",304725,78,3613158,7797,14733916,Agronegócio,Desértico
6747,Mumbai,Índia,Carvão,25516,24,2015,392674,"0,7125",489527,4487,3325747,6627,8651570,Agronegócio,Mediterrâneo
6748,Nova Délhi,Índia,Carvão,47242,6,2021,207307,"0,6254",465491,3296,1037443,588,18685038,Turismo,Desértico
6749,Pequim,China,Eólica,35603,13,2017,161877,"0,6636",959991,227,665198,8243,13547247,Agronegócio,Frio
6750,Xangai,China,Gás Natural,47930,16,2020,312877,"0,4776",796448,4057,5214488,8177,19975122,Turismo,Mediterrâneo
6751,Tóquio,Japão,Eólica,22659,14,2019,228348,"0,7925",224202,3533,1819236,6827,14197774,Manufatura,Temperado
6752,Osaka,Japão,Solar,14623,8,2019,213375,"0,7404",406352,799,142189,863,15128570,Agronegócio,Frio
6753,Londres,Reino Unido,Eólica,49675,16,2022,448334,"0,5577",14948,3142,11009063,8071,18443387,Financeiro,Mediterrâneo
6754,Paris,França,Hidrelétrica,39927,1,2023,363199,"0,8504",143902,4584,5122167,6031,12017650,Agronegócio,Desértico
6755,Toronto,Canadá,Eólica,39561,6,2021,204826,"0,2616",624422,3548,2044765,7399,4733641,Mineração,Temperado
6756,Vancouver,Canadá,Gás Natural,21379,9,2019,37826,"0,4176",688499,2082,2610428,5719,1103222,Turismo,Temperado
6757,Sydney,Austrália,Gás Natural,39381,11,2016,23507,"0,7251",587947,3416,9261155,726,7849784,Manufatura,Tropical
6758,Melbourne,Austrália,Solar,19313,11,2021,97673,"0,8622",980608,3029,970539,8839,4975594,Tecnologia,Tropical
6759,Cidade do México,México,Carvão,16257,9,2023,73398,"0,0292",109135,238,3034868,7446,2379832,Mineração,Temperado
6760,Moscou,Rússia,Hidrelétrica,49659,17,2018,457429,"0,2656",728300,4539,2285386,6959,16566286,Financeiro,Temperado
6761,Nova York,Estados Unidos,Gás Natural,10196,24,2015,355684,"0,1384",944145,4878,790144,8072,5473389,Tecnologia,Desértico
6762,Los Angeles,Estados Unidos,Hidrelétrica,29523,16,2016,292142,"0,6984",76684,1806,4656978,6914,18687897,Mineração,Desértico
6763,São Paulo,Brasil,Hidrelétrica,29196,23,2019,396626,"0,7724",251651,1741,4605122,7052,16525794,Financeiro,Mediterrâneo
6764,Rio de Janeiro,Brasil,Gás Natural,11992,24,2017,440504,"0,5274",198561,752,2864509,5829,19192661,Agronegócio,Frio
6765,Berlim,Alemanha,Hidrelétrica,1173,18,2016,469864,"0,8081",65180,2512,27715,7637,3418833,Tecnologia,Desértico
6766,Munique,Alemanha,Carvão,20946,22,2023,265536,"0,5425",988162,706,4424893,7919,18947474,Mineração,Desértico
6767,Mumbai,Índia,Gás Natural,12391,21,2016,131964,"0,5235",654230,2793,374792,6588,16234584,Manufatura,Desértico
6768,Nova Délhi,Índia,Gás Natural,43439,15,2015,497285,"0,5879",361439,406,8767252,5982,4300593,Turismo,Temperado
6769,Pequim,China,Eólica,45397,11,2019,67203,"0,4718",28338,711,5458336,8609,5999539,Turismo,Temperado
6770,Xangai,China,Hidrelétrica,31975,15,2020,410832,"0,5626",512085,2065,1531468,8645,4616522,Financeiro,Temperado
6771,Tóquio,Japão,Gás Natural,8817,23,2019,448921,"0,6392",256034,3594,180155,5686,7555819,Mineração,Desértico
6772,Osaka,Japão,Solar,44959,6,2021,218914,"0,7947",470476,4749,7109453,9613,6775550,Mineração,Temperado
6773,Londres,Reino Unido,Eólica,43170,25,2015,115893,"0,6515",83281,3196,9081054,5667,11851096,Tecnologia,Desértico
6774,Paris,França,Eólica,7065,8,2016,426315,"0,2231",716781,4488,41517,6945,15482998,Turismo,Desértico
6775,Toronto,Canadá,Nuclear,5390,13,2022,251273,"0,8199",619150,3343,38636,6764,1737488,Agronegócio,Tropical
6776,Vancouver,Canadá,Hidrelétrica,29106,16,2018,466471,"0,2594",700528,2186,557666,5365,14824054,Tecnologia,Temperado
6777,Sydney,Austrália,Eólica,28746,1,2018,28630,"0,8228",327672,4542,4994068,7491,9932227,Mineração,Tropical
6778,Melbourne,Austrália,Eólica,13527,6,2022,77934,"0,3311",568667,2462,344167,7178,19783732,Agronegócio,Frio
6779,Cidade do México,México,Hidrelétrica,29682,17,2021,121571,"0,8517",664617,773,330375,9372,5830952,Mineração,Desértico
6780,Moscou,Rússia,Nuclear,35355,19,2015,104669,"0,5601",744693,332,5308598,5882,19651989,Manufatura,Mediterrâneo
6781,Nova York,Estados Unidos,Hidrelétrica,15990,11,2017,340845,"0,4846",276293,2693,3229479,8008,5979754,Mineração,Tropical
6782,Los Angeles,Estados Unidos,Nuclear,39158,9,2018,181754,"0,0377",365098,277,7475198,9097,801951,Manufatura,Frio
6783,São Paulo,Brasil,Eólica,26950,7,2022,446778,"0,7918",169224,1746,2160277,5493,6469555,Manufatura,Mediterrâneo
6784,Rio de Janeiro,Brasil,Nuclear,13001,9,2019,271147,"0,0773",566028,561,477753,8909,17778239,Financeiro,Mediterrâneo
6785,Berlim,Alemanha,Eólica,9597,16,2018,280888,"0,4651",950018,3498,440796,6114,13021031,Mineração,Temperado
6786,Munique,Alemanha,Gás Natural,23672,15,2019,237004,"0,0655",59946,1164,5210317,9639,18622737,Manufatura,Frio
6787,Mumbai,Índia,Nuclear,44669,17,2017,325035,"0,5897",884215,1033,4521092,5665,8819982,Turismo,Desértico
6788,Nova Délhi,Índia,Nuclear,30836,8,2023,449405,"0,8276",58001,4383,257511,9263,5337949,Financeiro,Mediterrâneo
6789,Pequim,China,Solar,12786,7,2017,398311,"0,6688",132971,216,843226,5012,18820954,Financeiro,Temperado
6790,Xangai,China,Solar,34548,9,2018,245195,"0,6373",557272,4037,2285386,6331,1808245,Turismo,Mediterrâneo
6791,Tóquio,Japão,Hidrelétrica,33261,21,2019,219266,"0,1362",130548,14,6975589,5756,10414032,Mineração,Tropical
6792,Osaka,Japão,Carvão,34188,21,2020,293797,"0,4043",815988,1533,461917,7731,14725478,Turismo,Tropical
6793,Londres,Reino Unido,Gás Natural,33095,24,2016,3354,"0,5766",540066,3937,2677823,8705,17200641,Mineração,Frio
6794,Paris,França,Nuclear,16617,15,2020,60265,"0,5534",138911,563,418102,8373,11972381,Financeiro,Temperado
6795,Toronto,Canadá,Carvão,37666,6,2017,32212,"0,8575",97912,4349,2103917,8544,8478524,Turismo,Frio
6796,Vancouver,Canadá,Hidrelétrica,35122,13,2023,498211,"0,6621",135119,742,7888108,7258,16638922,Agronegócio,Desértico
6797,Sydney,Austrália,Carvão,17669,14,2019,207725,"0,0152",356696,1352,3749046,7163,19123495,Agronegócio,Frio
6798,Melbourne,Austrália,Carvão,29583,17,2023,80331,"0,8944",98817,2827,838639,5232,6262948,Agronegócio,Frio
6799,Cidade do México,México,Gás Natural,17696,2,2018,445873,"0,6165",26698,3664,1256142,9783,19990263,Agronegócio,Frio
